f1484_21,1,,21,train,26414840,26414840,660150750
f1727_36,1,,19,train,26414840,26414840,660150750
f2251_74,1,,23,train,26414840,26414840,1320301500
f4007_21,1,,32,train,26414840,26414840,1320301500
f0109_19,1,,44,train,26414840,26414840,1980452250
f0088_22,1,,54,train,26414840,26414840,2640603000
f2044_20,1,,42,train,26414840,26414840,1980452250
f2046_26,1,,41,train,26414840,26414840,1980452250
f1832_47,1,,42,train,26414840,26414840,1980452250
f1924_29,1,,99,train,26414840,26414840,5281206000
f1823_43,1,,92,train,26414840,26414840,5281206000
f0892_23,1,,109,train,26414840,26414840,5941356750
f1965_23,1,,31,train,26414840,26414840,1320301500
f3961_03,1,,113,train,26414840,26414840,6601507500
f1665_00,1,,120,train,26414840,26414840,6601507500
f1548_21,1,,109,train,26414840,26414840,5941356750
f1163_43,1,,121,train,26414840,26414840,6601507500
f2583_71,1,,133,train,26414840,26414840,7261658250
f1686_01,1,,113,train,26414840,26414840,6601507500
f1914_02,1,,116,train,26414840,26414840,6601507500
f1484_21,2,,21,train,26414840,26414840,660150750
f1727_36,2,,19,train,26414840,26414840,660150750
f2251_74,2,,23,train,26414840,26414840,1320301500
f4007_21,2,,32,train,26414840,26414840,1320301500
f0109_19,2,,44,train,26414840,26414840,1980452250
f0088_22,2,,54,train,26414840,26414840,2640603000
f2044_20,2,,42,train,26414840,26414840,1980452250
f2046_26,2,,41,train,26414840,26414840,1980452250
f1832_47,2,,42,train,26414840,26414840,1980452250
f1924_29,2,,99,train,26414840,26414840,5281206000
f1823_43,2,,92,train,26414840,26414840,5281206000
f0892_23,2,,109,train,26414840,26414840,5941356750
f1965_23,2,,31,train,26414840,26414840,1320301500
f3961_03,2,,113,train,26414840,26414840,6601507500
f1665_00,2,,120,train,26414840,26414840,6601507500
f1548_21,2,,109,train,26414840,26414840,5941356750
f1163_43,2,,121,train,26414840,26414840,6601507500
f2583_71,2,,133,train,26414840,26414840,7261658250
f1686_01,2,,113,train,26414840,26414840,6601507500
f1914_02,2,,116,train,26414840,26414840,6601507500
f1484_21,3,,21,train,26414840,26414840,660150750
f1727_36,3,,19,train,26414840,26414840,660150750
f2251_74,3,,23,train,26414840,26414840,1320301500
f4007_21,3,,32,train,26414840,26414840,1320301500
f0109_19,3,,44,train,26414840,26414840,1980452250
f0088_22,3,,54,train,26414840,26414840,2640603000
f2044_20,3,,42,train,26414840,26414840,1980452250
f2046_26,3,,41,train,26414840,26414840,1980452250
f1832_47,3,,42,train,26414840,26414840,1980452250
f1924_29,3,,99,train,26414840,26414840,5281206000
f1823_43,3,,92,train,26414840,26414840,5281206000
f0892_23,3,,109,train,26414840,26414840,5941356750
f1965_23,3,,31,train,26414840,26414840,1320301500
f3961_03,3,,113,train,26414840,26414840,6601507500
f1665_00,3,,120,train,26414840,26414840,6601507500
f1548_21,3,,109,train,26414840,26414840,5941356750
f1163_43,3,,121,train,26414840,26414840,6601507500
f2583_71,3,,133,train,26414840,26414840,7261658250
f1686_01,3,,113,train,26414840,26414840,6601507500
f1914_02,3,,116,train,26414840,26414840,6601507500
f1484_21,4,,21,train,26414840,26414840,660150750
f1727_36,4,,19,train,26414840,26414840,660150750
f2251_74,4,,23,train,26414840,26414840,1320301500
f4007_21,4,,32,train,26414840,26414840,1320301500
f0109_19,4,,44,train,26414840,26414840,1980452250
f0088_22,4,,54,train,26414840,26414840,2640603000
f2044_20,4,,42,train,26414840,26414840,1980452250
f2046_26,4,,41,train,26414840,26414840,1980452250
f1832_47,4,,42,train,26414840,26414840,1980452250
f1924_29,4,,99,train,26414840,26414840,5281206000
f1823_43,4,,92,train,26414840,26414840,5281206000
f0892_23,4,,109,train,26414840,26414840,5941356750
f1965_23,4,,31,train,26414840,26414840,1320301500
f3961_03,4,,113,train,26414840,26414840,6601507500
f1665_00,4,,120,train,26414840,26414840,6601507500
f1548_21,4,,109,train,26414840,26414840,5941356750
f1163_43,4,,121,train,26414840,26414840,6601507500
f2583_71,4,,133,train,26414840,26414840,7261658250
f1686_01,4,,113,train,26414840,26414840,6601507500
f1914_02,4,,116,train,26414840,26414840,6601507500
f1484_21,5,,21,train,26414840,26414840,660150750
f1727_36,5,,19,train,26414840,26414840,660150750
f2251_74,5,,23,train,26414840,26414840,1320301500
f4007_21,5,,32,train,26414840,26414840,1320301500
f0109_19,5,,44,train,26414840,26414840,1980452250
f0088_22,5,,54,train,26414840,26414840,2640603000
f2044_20,5,,42,train,26414840,26414840,1980452250
f2046_26,5,,41,train,26414840,26414840,1980452250
f1832_47,5,,42,train,26414840,26414840,1980452250
f1924_29,5,,99,train,26414840,26414840,5281206000
f1823_43,5,,92,train,26414840,26414840,5281206000
f0892_23,5,,109,train,26414840,26414840,5941356750
f1965_23,5,,31,train,26414840,26414840,1320301500
f3961_03,5,,113,train,26414840,26414840,6601507500
f1665_00,5,,120,train,26414840,26414840,6601507500
f1548_21,5,,109,train,26414840,26414840,5941356750
f1163_43,5,,121,train,26414840,26414840,6601507500
f2583_71,5,,133,train,26414840,26414840,7261658250
f1686_01,5,,113,train,26414840,26414840,6601507500
f1914_02,5,,116,train,26414840,26414840,6601507500
f1484_21,6,,21,train,26414840,26414840,660150750
f1727_36,6,,19,train,26414840,26414840,660150750
f2251_74,6,,23,train,26414840,26414840,1320301500
f4007_21,6,,32,train,26414840,26414840,1320301500
f0109_19,6,,44,train,26414840,26414840,1980452250
f0088_22,6,,54,train,26414840,26414840,2640603000
f2044_20,6,,42,train,26414840,26414840,1980452250
f2046_26,6,,41,train,26414840,26414840,1980452250
f1832_47,6,,42,train,26414840,26414840,1980452250
f1924_29,6,,99,train,26414840,26414840,5281206000
f1823_43,6,,92,train,26414840,26414840,5281206000
f0892_23,6,,109,train,26414840,26414840,5941356750
f1965_23,6,,31,train,26414840,26414840,1320301500
f3961_03,6,,113,train,26414840,26414840,6601507500
f1665_00,6,,120,train,26414840,26414840,6601507500
f1548_21,6,,109,train,26414840,26414840,5941356750
f1163_43,6,,121,train,26414840,26414840,6601507500
f2583_71,6,,133,train,26414840,26414840,7261658250
f1686_01,6,,113,train,26414840,26414840,6601507500
f1914_02,6,,116,train,26414840,26414840,6601507500
f1484_21,7,,21,train,26414840,26414840,660150750
f1727_36,7,,19,train,26414840,26414840,660150750
f2251_74,7,,23,train,26414840,26414840,1320301500
f4007_21,7,,32,train,26414840,26414840,1320301500
f0109_19,7,,44,train,26414840,26414840,1980452250
f0088_22,7,,54,train,26414840,26414840,2640603000
f2044_20,7,,42,train,26414840,26414840,1980452250
f2046_26,7,,41,train,26414840,26414840,1980452250
f1832_47,7,,42,train,26414840,26414840,1980452250
f1924_29,7,,99,train,26414840,26414840,5281206000
f1823_43,7,,92,train,26414840,26414840,5281206000
f0892_23,7,,109,train,26414840,26414840,5941356750
f1965_23,7,,31,train,26414840,26414840,1320301500
f3961_03,7,,113,train,26414840,26414840,6601507500
f1665_00,7,,120,train,26414840,26414840,6601507500
f1548_21,7,,109,train,26414840,26414840,5941356750
f1163_43,7,,121,train,26414840,26414840,6601507500
f2583_71,7,,133,train,26414840,26414840,7261658250
f1686_01,7,,113,train,26414840,26414840,6601507500
f1914_02,7,,116,train,26414840,26414840,6601507500
