f0002_01,8,,405,test,80.48780560493469,0.7648658752441406
f0029_05,8,,248,test,75.99999904632568,1.1045255661010742
f0047_00,8,,396,test,77.49999761581421,0.6015199422836304
f0094_41,8,,172,test,61.11111044883728,0.896331787109375
f0095_41,8,,404,test,68.29268336296082,1.1399089097976685
f0132_17,8,,349,test,77.14285850524902,0.8908399343490601
f0202_09,8,,343,test,68.57143044471741,1.065055251121521
f0210_17,8,,354,test,58.33333134651184,1.1466256380081177
f0221_37,8,,346,test,74.28571581840515,0.800190806388855
f0236_17,8,,215,test,77.27272510528564,1.1264783143997192
f0243_29,8,,403,test,82.92682766914368,0.7945531606674194
f0254_46,8,,430,test,72.09302186965942,0.9489168524742126
f0283_31,8,,305,test,35.48386991024017,3.179635763168335
f0294_18,8,,133,test,78.57142686843872,1.5122416019439697
f0295_17,8,,383,test,66.66666865348816,0.8471654057502747
f0315_31,8,,426,test,62.79069781303406,1.2044068574905396
f0332_15,8,,393,test,64.99999761581421,1.445904016494751
f0343_35,8,,366,test,72.972971200943,1.0004771947860718
f0356_41,8,,370,test,59.45945978164673,1.008623480796814
f0374_13,8,,384,test,66.66666865348816,1.1622456312179565
f0410_43,8,,51,test,66.66666865348816,1.406161904335022
f0426_47,8,,178,test,50.0,2.4920854568481445
f0437_05,8,,360,test,69.44444179534912,1.423927664756775
f0440_17,8,,319,test,65.625,1.3595430850982666
f0454_20,8,,359,test,83.33333134651184,0.7787052392959595
f0462_07,8,,265,test,77.77777910232544,0.9719938635826111
f0488_39,8,,386,test,79.48718070983887,0.6559168696403503
f0505_13,8,,244,test,72.00000286102295,0.9253386855125427
f0512_15,8,,342,test,62.85714507102966,1.6410759687423706
f0527_23,8,,319,test,90.625,0.5247266888618469
f0561_12,8,,345,test,80.0000011920929,0.5265227556228638
f0562_31,8,,83,test,66.66666865348816,1.2730555534362793
f0591_27,8,,327,test,69.69696879386902,1.1732715368270874
f0599_04,8,,252,test,69.2307710647583,1.040534257888794
f0619_33,8,,244,test,40.00000059604645,2.7813520431518555
f0631_03,8,,390,test,58.974361419677734,3.039618492126465
f0643_23,8,,366,test,67.56756901741028,0.9572221636772156
f0656_11,8,,303,test,67.7419364452362,1.4034104347229004
f0670_02,8,,245,test,68.00000071525574,1.3539468050003052
f0680_28,8,,93,test,60.00000238418579,1.1796579360961914
f0681_47,8,,361,test,67.56756901741028,1.0093272924423218
f0691_00,8,,235,test,50.0,1.6377848386764526
f0717_46,8,,392,test,80.0000011920929,0.70024573802948
f0781_31,8,,301,test,77.4193525314331,0.7983862161636353
f0793_02,8,,358,test,66.66666865348816,1.1349091529846191
f0835_08,8,,332,test,73.52941036224365,0.9273913502693176
f0870_31,8,,293,test,50.0,1.5514883995056152
f0871_23,8,,247,test,43.99999976158142,2.0701966285705566
f0897_19,8,,254,test,65.38461446762085,1.3066236972808838
f0903_42,8,,49,test,40.00000059604645,1.4178025722503662
f0909_04,8,,271,test,75.0,0.5492348074913025
f0939_32,8,,324,test,78.78788113594055,0.6847209930419922
f0947_41,8,,329,test,57.575756311416626,1.5740872621536255
f0949_02,8,,17,test,0.0,3.801405429840088
f0954_02,8,,289,test,62.068963050842285,1.2288548946380615
f0984_25,8,,347,test,65.71428775787354,1.342603325843811
f1055_16,8,,277,test,64.28571343421936,1.2069181203842163
f1072_34,8,,216,test,81.81818127632141,0.7747015357017517
f1076_12,8,,273,test,85.71428656578064,0.7509980797767639
f1089_04,8,,367,test,94.59459185600281,0.39455851912498474
f1108_14,8,,286,test,89.65517282485962,0.5986642241477966
f1111_02,8,,370,test,62.162160873413086,1.1362419128417969
f1120_05,8,,401,test,82.92682766914368,0.6482257843017578
f1150_03,8,,238,test,66.66666865348816,1.1658198833465576
f1181_27,8,,135,test,57.14285969734192,1.5032739639282227
f1185_47,8,,213,test,72.72727489471436,1.0434670448303223
f1221_17,8,,138,test,64.28571343421936,1.0152008533477783
f1231_36,8,,334,test,82.35294222831726,0.684084415435791
f1266_29,8,,9,test,100.0,0.6533753275871277
f1275_19,8,,301,test,77.4193525314331,0.7199031710624695
f1282_39,8,,396,test,72.50000238418579,0.8427603840827942
f1289_06,8,,302,test,67.7419364452362,0.9263791441917419
f1317_00,8,,237,test,75.0,0.8001177906990051
f1351_29,8,,34,test,75.0,0.7285597324371338
f1354_22,8,,337,test,82.35294222831726,0.5119473934173584
f1358_13,8,,147,test,40.00000059604645,3.1107232570648193
f1372_35,8,,344,test,80.0000011920929,0.580812931060791
f1382_07,8,,376,test,89.47368264198303,0.6489596962928772
f1417_14,8,,103,test,63.63636255264282,1.1495345830917358
f1422_18,8,,335,test,61.764705181121826,1.237252116203308
f1444_03,8,,340,test,61.764705181121826,1.203748345375061
f1462_01,8,,302,test,70.96773982048035,0.819141685962677
f1501_00,8,,161,test,64.70588445663452,1.4779196977615356
f1507_20,8,,150,test,53.33333611488342,1.6823251247406006
f1510_28,8,,174,test,88.88888955116272,0.38439396023750305
f1513_07,8,,119,test,83.33333134651184,0.44632863998413086
f1579_11,8,,173,test,83.33333134651184,0.4622862637042999
f1595_34,8,,160,test,81.25,0.6057922840118408
f1606_19,8,,152,test,87.5,0.41968730092048645
f1623_09,8,,108,test,81.81818127632141,0.7193090915679932
f1624_03,8,,110,test,100.0,0.35965287685394287
f1638_14,8,,164,test,52.941179275512695,1.6483879089355469
f1664_04,8,,153,test,75.0,0.6855700612068176
f1695_12,8,,167,test,82.35294222831726,0.596886396408081
f1704_29,8,,176,test,72.22222089767456,1.0900589227676392
f1724_42,8,,55,test,83.33333134651184,0.41119620203971863
f1767_34,8,,51,test,83.33333134651184,0.9123685359954834
f1770_47,8,,154,test,75.0,1.0604662895202637
f1782_05,8,,133,test,78.57142686843872,1.419556975364685
f1784_17,8,,156,test,81.25,0.7462584972381592
f1787_36,8,,151,test,75.0,1.0542418956756592
f1790_11,8,,143,test,100.0,0.26095232367515564
f1802_35,8,,109,test,72.72727489471436,0.5463932156562805
f1858_21,8,,4,test,100.0,1.169185757637024
f1865_30,8,,150,test,46.666666865348816,1.4277368783950806
f1906_16,8,,173,test,94.44444179534912,0.3586370348930359
f1911_44,8,,124,test,84.61538553237915,0.942191481590271
f1921_33,8,,16,test,100.0,0.1031121164560318
f1934_10,8,,140,test,64.28571343421936,1.4964656829833984
f1938_21,8,,145,test,66.66666865348816,0.9633809328079224
f1956_19,8,,165,test,88.23529481887817,0.5348284244537354
f1959_39,8,,144,test,73.33333492279053,0.9697802066802979
f1990_33,8,,47,test,80.0000011920929,0.590556263923645
f2015_08,8,,145,test,80.0000011920929,0.8251514434814453
f2029_03,8,,145,test,66.66666865348816,1.0833066701889038
f2056_40,8,,116,test,66.66666865348816,1.1770902872085571
f2067_38,8,,73,test,62.5,1.2491062879562378
f2100_97,8,,179,test,55.55555820465088,1.3337273597717285
f2104_50,8,,143,test,60.00000238418579,1.6182212829589844
f2108_54,8,,150,test,40.00000059604645,1.787463903427124
f2135_53,8,,149,test,80.0000011920929,0.7222830653190613
f2187_54,8,,148,test,53.33333611488342,1.4881298542022705
f2196_58,8,,165,test,52.941179275512695,1.4756394624710083
f2265_80,8,,165,test,41.17647111415863,1.7524828910827637
f2285_54,8,,170,test,47.05882370471954,1.3186684846878052
f2305_60,8,,179,test,55.55555820465088,2.683039903640747
f2351_74,8,,178,test,27.77777910232544,3.3727335929870605
f2364_65,8,,11,test,50.0,1.0164111852645874
f2392_80,8,,180,test,44.44444477558136,2.3032774925231934
f2401_78,8,,177,test,61.11111044883728,1.3006218671798706
f2408_73,8,,163,test,23.52941185235977,2.161377191543579
f2423_88,8,,111,test,41.66666567325592,1.5350154638290405
f2428_96,8,,176,test,72.22222089767456,1.1116362810134888
f2461_99,8,,170,test,52.941179275512695,1.5638196468353271
f2469_50,8,,171,test,55.55555820465088,2.024683952331543
f2485_77,8,,178,test,44.44444477558136,2.100299835205078
f2518_67,8,,168,test,58.82353186607361,1.5096889734268188
f2542_55,8,,168,test,47.05882370471954,2.09566593170166
f2560_93,8,,170,test,52.941179275512695,1.6101608276367188
f2561_89,8,,181,test,42.105263471603394,2.6651864051818848
f2568_54,8,,176,test,77.77777910232544,0.6736046671867371
f2569_58,8,,178,test,72.22222089767456,0.9384759068489075
f2585_74,8,,170,test,58.82353186607361,1.1642954349517822
f2593_72,8,,130,test,53.84615659713745,2.0167183876037598
f3128_15,8,,179,test,66.66666865348816,0.8907549977302551
f3130_44,8,,178,test,61.11111044883728,0.9983486533164978
f3138_46,8,,178,test,38.88888955116272,2.1191203594207764
f3162_20,8,,184,test,63.15789222717285,0.6379627585411072
f3194_31,8,,184,test,63.15789222717285,1.1013000011444092
f3199_08,8,,179,test,44.44444477558136,1.7728629112243652
f3214_03,8,,157,test,50.0,1.8309646844863892
f3219_49,8,,179,test,44.44444477558136,1.9459656476974487
f3223_18,8,,141,test,40.00000059604645,2.13891863822937
f3242_19,8,,158,test,75.0,0.6372042894363403
f3259_15,8,,180,test,38.88888955116272,1.8381582498550415
f3299_12,8,,181,test,63.15789222717285,1.083979606628418
f3310_44,8,,167,test,52.941179275512695,1.5689404010772705
f3338_15,8,,168,test,64.70588445663452,1.2593344449996948
f3364_36,8,,178,test,50.0,2.1957919597625732
f3436_22,8,,167,test,47.05882370471954,1.3682749271392822
f3446_10,8,,174,test,61.11111044883728,0.8344094753265381
f3460_47,8,,180,test,66.66666865348816,0.8579847812652588
f3465_24,8,,156,test,62.5,0.883770763874054
f3498_04,8,,176,test,5.55555559694767,3.9159207344055176
f3503_07,8,,182,test,21.052631735801697,3.55257248878479
f3511_46,8,,165,test,76.47058963775635,0.8596236109733582
f3565_45,8,,163,test,47.05882370471954,1.6321064233779907
f3589_24,8,,182,test,21.052631735801697,3.0748298168182373
f3591_14,8,,14,test,100.0,0.13367320597171783
f3594_23,8,,167,test,41.17647111415863,1.3905426263809204
f3610_45,8,,177,test,16.66666716337204,3.292069673538208
f3612_13,8,,176,test,83.33333134651184,0.38044196367263794
f3623_42,8,,159,test,50.0,1.9745705127716064
f3634_16,8,,174,test,61.11111044883728,0.8445032835006714
f3638_42,8,,178,test,77.77777910232544,0.8693533539772034
f3652_48,8,,166,test,29.411765933036804,2.1301333904266357
f3696_44,8,,103,test,72.72727489471436,0.9759621024131775
f3698_01,8,,166,test,29.411765933036804,1.8822875022888184
f3734_01,8,,176,test,61.11111044883728,0.5858153104782104
f3741_12,8,,159,test,81.25,0.9714978933334351
f3757_19,8,,180,test,61.11111044883728,0.9487044215202332
f3832_04,8,,48,test,60.00000238418579,1.4375698566436768
f3847_24,8,,178,test,55.55555820465088,1.2803584337234497
f3854_08,8,,167,test,76.47058963775635,0.7529556751251221
f3874_15,8,,172,test,55.55555820465088,0.9692806601524353
f3887_39,8,,180,test,72.22222089767456,0.6429989337921143
f3898_28,8,,179,test,44.44444477558136,1.5304310321807861
f3928_39,8,,170,test,47.05882370471954,1.481292963027954
f3951_33,8,,172,test,61.11111044883728,1.1365797519683838
f3958_42,8,,180,test,72.22222089767456,0.8359280824661255
f3966_01,8,,175,test,61.11111044883728,0.7312548160552979
f3971_41,8,,21,test,33.33333432674408,1.247412085533142
f3984_32,8,,144,test,46.666666865348816,1.8438304662704468
f3989_21,8,,174,test,66.66666865348816,1.3334081172943115
f4009_27,8,,162,test,76.47058963775635,0.690178394317627
f4017_11,8,,137,test,71.42857313156128,1.1327062845230103
f4082_29,8,,166,test,70.58823704719543,1.2173469066619873
f0002_01,9,,405,train,74.72527623176575,0.8289206624031067
f0029_05,9,,248,train,63.67713212966919,1.1312838792800903
f0047_00,9,,396,train,74.43820238113403,0.8189216256141663
f0094_41,9,,172,train,72.72727489471436,0.8027097582817078
f0095_41,9,,404,train,69.14600729942322,0.9921984076499939
f0132_17,9,,349,train,68.4713363647461,0.9066528677940369
f0202_09,9,,343,train,74.02597665786743,0.9599217176437378
f0210_17,9,,354,train,55.03144860267639,1.5385682582855225
f0221_37,9,,346,train,62.379419803619385,1.4424552917480469
f0236_17,9,,215,train,68.39378476142883,1.281977653503418
f0243_29,9,,403,train,83.42541456222534,0.6142179369926453
f0254_46,9,,430,train,82.42893815040588,0.6383010149002075
f0283_31,9,,305,train,35.40146052837372,2.9306960105895996
f0294_18,9,,133,train,63.02521228790283,1.1410610675811768
f0295_17,9,,383,train,75.58139562606812,0.745242178440094
f0315_31,9,,426,train,67.10183024406433,1.1712487936019897
f0332_15,9,,393,train,70.53824067115784,1.1725404262542725
f0343_35,9,,366,train,57.14285969734192,1.6661673784255981
f0356_41,9,,370,train,59.7597599029541,1.3738151788711548
f0374_13,9,,384,train,68.98550987243652,1.0342673063278198
f0410_43,9,,51,train,82.22222328186035,0.68312007188797
f0426_47,9,,178,train,41.24999940395355,2.1991758346557617
f0437_05,9,,360,train,79.0123462677002,0.7815681099891663
f0440_17,9,,319,train,58.53658318519592,1.5128748416900635
f0454_20,9,,359,train,78.94737124443054,0.6635923385620117
f0462_07,9,,265,train,60.5042040348053,1.321251392364502
f0488_39,9,,386,train,82.70893096923828,0.5386849641799927
f0505_13,9,,244,train,78.99543642997742,0.7692269086837769
f0512_15,9,,342,train,81.10749125480652,0.7037603259086609
f0527_23,9,,319,train,80.13937473297119,0.6738119721412659
f0561_12,9,,345,train,81.93548321723938,0.5766652822494507
f0562_31,9,,83,train,93.24324131011963,0.36016741394996643
f0591_27,9,,327,train,73.46938848495483,0.9432873129844666
f0599_04,9,,252,train,70.35398483276367,0.9783791899681091
f0619_33,9,,244,train,44.748857617378235,1.786277413368225
f0631_03,9,,390,train,55.84045648574829,3.316091775894165
f0643_23,9,,366,train,77.50759720802307,0.7112772464752197
f0656_11,9,,303,train,65.07353186607361,1.1696789264678955
f0670_02,9,,245,train,66.36363863945007,1.2699575424194336
f0680_28,9,,93,train,89.1566276550293,0.569485604763031
f0681_47,9,,361,train,75.0,0.7346140146255493
f0691_00,9,,235,train,66.35071039199829,1.2782963514328003
f0717_46,9,,392,train,78.69318127632141,0.8405287265777588
f0781_31,9,,301,train,79.25925850868225,0.7323296070098877
f0793_02,9,,358,train,58.07453393936157,1.3402897119522095
f0835_08,9,,332,train,66.10738039016724,1.172168254852295
f0870_31,9,,293,train,65.77946543693542,1.0700875520706177
f0871_23,9,,247,train,61.26126050949097,1.4324699640274048
f0897_19,9,,254,train,73.24561476707458,0.8607090711593628
f0903_42,9,,49,train,59.090906381607056,1.2296727895736694
f0909_04,9,,271,train,74.48559403419495,0.8507068157196045
f0939_32,9,,324,train,69.07216310501099,1.0074739456176758
f0947_41,9,,329,train,51.35135054588318,1.9032095670700073
f0949_02,9,,17,train,33.33333432674408,2.311257839202881
f0954_02,9,,289,train,75.38461685180664,0.9023658037185669
f0984_25,9,,347,train,74.67948794364929,0.9278057813644409
f1055_16,9,,277,train,77.10843086242676,0.7387576103210449
f1072_34,9,,216,train,75.25773048400879,0.8277275562286377
f1076_12,9,,273,train,77.55101919174194,0.613629937171936
f1089_04,9,,367,train,88.1818175315857,0.4382143020629883
f1108_14,9,,286,train,70.03890872001648,0.8658975958824158
f1111_02,9,,370,train,84.68468189239502,0.5427146553993225
f1120_05,9,,401,train,86.11111044883728,0.4586186707019806
f1150_03,9,,238,train,79.90654110908508,0.6393693685531616
f1181_27,9,,135,train,76.03305578231812,0.842570960521698
f1185_47,9,,213,train,83.76963138580322,0.5373298525810242
f1221_17,9,,138,train,71.77419066429138,1.3455253839492798
f1231_36,9,,334,train,93.66666674613953,0.2729364037513733
f1266_29,9,,9,train,87.5,0.6644240021705627
f1275_19,9,,301,train,90.74074029922485,0.41899845004081726
f1282_39,9,,396,train,79.49438095092773,0.6536020636558533
f1289_06,9,,302,train,80.81181049346924,0.6474482417106628
f1317_00,9,,237,train,75.1173734664917,0.8248468637466431
f1351_29,9,,34,train,86.66666746139526,0.4053661525249481
f1354_22,9,,337,train,82.17821717262268,0.5715599656105042
f1358_13,9,,147,train,68.18181872367859,1.3696695566177368
f1372_35,9,,344,train,74.43365454673767,0.803169310092926
f1382_07,9,,376,train,81.95266127586365,0.6899831891059875
f1417_14,9,,103,train,61.95651888847351,1.430197834968567
f1422_18,9,,335,train,76.41196250915527,0.7877140641212463
f1444_03,9,,340,train,61.764705181121826,1.2356798648834229
f1462_01,9,,302,train,75.27675032615662,0.678661584854126
f1501_00,9,,161,train,75.0,0.8600461483001709
f1507_20,9,,150,train,64.4444465637207,1.3603324890136719
f1510_28,9,,174,train,84.61538553237915,0.4996912479400635
f1513_07,9,,119,train,78.50467562675476,0.8725110292434692
f1579_11,9,,173,train,82.58064389228821,0.6291195154190063
f1595_34,9,,160,train,81.25,0.627310574054718
f1606_19,9,,152,train,90.4411792755127,0.4299320876598358
f1623_09,9,,108,train,72.16494679450989,0.8632709980010986
f1624_03,9,,110,train,81.81818127632141,0.7561805248260498
f1638_14,9,,164,train,86.39456033706665,0.45924440026283264
f1664_04,9,,153,train,78.83211970329285,0.7621394991874695
f1695_12,9,,167,train,86.66666746139526,0.4593096375465393
f1704_29,9,,176,train,79.11392450332642,0.7764654159545898
f1724_42,9,,55,train,69.38775777816772,1.0189638137817383
f1767_34,9,,51,train,51.11111402511597,2.0455148220062256
f1770_47,9,,154,train,86.23188138008118,0.4478398263454437
